2.118	0.602509 0.109663 0.149701	 0.212278  0.153409 0.0034719
2.119	 0.60272 0.109814 0.149703	  0.211515   0.152392 0.00333563
2.12	 0.60292 0.109969 0.149693	  0.209764   0.151508 0.00112002
2.121	0.603121 0.110126  0.14969	    0.20502    0.152893 -0.00272081
2.122	0.603307 0.110282 0.149666	    0.20081    0.157557 -0.00514329
2.123	0.603495 0.110441 0.149646	  0.198308   0.159007 -0.0100706
2.124	0.603683 0.110599 0.149624	  0.194413    0.15791 -0.0120843
2.125	0.603863 0.110759 0.149596	  0.190096   0.157525 -0.0158485
2.126	0.604048 0.110924 0.149583	 0.186821  0.157868 -0.015545
2.127	0.604232 0.111082 0.149566	  0.184711   0.156967 -0.0170407
2.128	0.604415 0.111239 0.149559	  0.182976   0.155692 -0.0191325
2.129	0.604596 0.111403  0.14955	  0.180971   0.156604 -0.0164953
2.13	 0.60477 0.111558 0.149532	  0.181458   0.154011 -0.0135753
2.131	0.604953 0.111724 0.149531	  0.180936   0.156899 -0.0101783
2.132	0.605136 0.111889 0.149529	   0.181918    0.160137 -0.00444058
2.133	0.605311 0.112053  0.14952	   0.177088    0.160257 -0.00820406
2.134	0.605498 0.112213 0.149524	     0.1791    0.161604 -0.00409282
2.135	0.605675  0.11238 0.149517	    0.184637     0.163992 -0.000374815
2.136	0.605862 0.112545  0.14952	  0.188293   0.162724 0.00279354
2.137	0.606044 0.112708 0.149515	    0.185709     0.163413 -0.000874357
2.138	0.606225 0.112875 0.149511	    0.186525     0.164226 -0.000153253
2.139	0.606413 0.113044  0.14952	   0.18596   0.165807 0.00179666
2.14	0.606602 0.113217  0.14953	  0.185296   0.169461 0.00430937
2.141	0.606787 0.113392 0.149535	 0.187404  0.172182 0.0103629
2.142	0.606977  0.11357 0.149548	  0.185579   0.173353 0.00864145
2.143	0.607165 0.113748  0.14956	0.186639 0.175759 0.012125
2.144	0.607356 0.113928  0.14958	 0.186936  0.174129 0.0111223
2.145	0.607546 0.114109 0.149598	 0.187125  0.174945 0.0120755
2.146	0.607733 0.114289 0.149615	  0.186217   0.173505 0.00732861
2.147	 0.60792  0.11447 0.149632	  0.185555   0.177459 0.00825301
2.148	0.608096  0.11465 0.149631	  0.183378   0.177096 0.00551485
2.149	0.608275 0.114834 0.149636	  0.181819   0.181836 0.00583593
2.15	 0.60845 0.115018  0.14963	  0.180157   0.182122 0.00354054
2.151	0.608621 0.115196 0.149619	    0.177978     0.181497 -0.000809091
2.152	0.608789 0.115374   0.1496	    0.17433    0.177474 -0.00757302
2.153	0.608954 0.115556 0.149582	   0.172604    0.178446 -0.00804283
2.154	0.609123  0.11574 0.149568	   0.171584    0.178421 -0.00891684
2.155	0.609293 0.115915 0.149552	  0.167843   0.177004 -0.0157368
2.156	0.609463 0.116094 0.149542	  0.167904   0.178962 -0.0127163
2.157	0.609636 0.116282 0.149542	   0.16685   0.184389 -0.0125583
2.158	0.609811 0.116463 0.149545	    0.16881    0.183334 -0.00704049
2.159	0.609983 0.116645 0.149545	   0.170614    0.182081 -0.00467782
2.16	0.610157 0.116828 0.149548	   0.172604     0.18292 -0.00085168
2.161	 0.61033 0.117013 0.149544	   0.170471    0.182888 -0.00252735
2.162	0.610506 0.117201 0.149548	  0.175314   0.185643 0.00187011
2.163	0.610686 0.117384 0.149551	  0.177772   0.184814 0.00592046
2.164	0.610859 0.117575 0.149542	  0.180127   0.185899 0.00451463
2.165	0.611043 0.117756 0.149543	 0.179606   0.18809 0.0023239
2.166	0.611218 0.117947 0.149536	   0.174906    0.187152 -0.00443284
2.167	0.611404  0.11813 0.149541	   0.180289    0.185096 0.000969346
2.168	0.611591 0.118319 0.149544	     0.17985     0.186952 -0.000415943
2.169	0.611776 0.118508 0.149548	   0.176233    0.188611 -0.00257845
2.17	 0.61197 0.118692  0.14956	   0.17848   0.190449 0.00111852
2.171	0.612158  0.11888 0.149573	  0.181452   0.188526 0.00517521
2.172	0.612354 0.119072 0.149594	 0.185476  0.189925 0.0115825
2.173	 0.61255 0.119265 0.149614	 0.186448  0.191325 0.0124953
2.174	0.612739 0.119455 0.149625	   0.1899  0.191695 0.0156179
2.175	0.612934 0.119649 0.149643	0.189984 0.193705 0.013196
2.176	0.613128 0.119843 0.149661	   0.1894  0.194441 0.0143932
2.177	 0.61331 0.120032 0.149661	 0.187474  0.191209 0.0102743
2.178	0.613494 0.120223 0.149656	  0.185783   0.192276 0.00555301
2.179	0.613672 0.120405 0.149641	   0.182079    0.189374 -0.00300601
2.18	0.613852 0.120602 0.149626	   0.181467    0.191028 -0.00876031
2.181	0.614026 0.120789 0.149606	  0.178838   0.189274 -0.0136709
2.182	0.614197 0.120976 0.149585	  0.181283   0.186857 -0.0114195
2.183	0.614369 0.121162 0.149564	 0.178052  0.187068 -0.014759
2.184	 0.61454 0.121348 0.149544	  0.177386   0.187489 -0.0138831
2.185	0.614714 0.121532 0.149532	  0.178274   0.184805 -0.0137066
2.186	0.614891 0.121719 0.149525	  0.175747   0.185189 -0.0116684
2.187	0.615061 0.121904 0.149512	  0.170369   0.184018 -0.0144998
2.188	0.615239 0.122091 0.149517	   0.170658    0.187593 -0.00889188
2.189	0.615418 0.122284 0.149518	   0.173658    0.186693 -0.00374351
2.19	0.615593 0.122469 0.149515	   0.175077    0.184051 -0.00403639
2.191	0.615773 0.122658 0.149515	   0.175277    0.185899 -0.00339555
2.192	0.615947 0.122846 0.149506	   0.176682    0.187034 -0.00266309
2.193	0.616133 0.123035 0.149513	   0.178428    0.186969 -0.00126094
2.194	0.616316 0.123219 0.149509	    0.179028     0.186068 -0.000778526
2.195	0.616501 0.123402  0.14951	    0.17834    0.185194 -0.00386672
2.196	0.616689 0.123587 0.149514	   0.180312     0.18529 -0.00167187
2.197	0.616876 0.123775 0.149515	    0.182638     0.185188 -0.000480982
2.198	0.617073 0.123965 0.149533	  0.190823   0.185396 0.00948476
2.199	0.617271 0.124153 0.149548	 0.194912  0.185757 0.0138663
2.2	0.617469 0.124342 0.149569	 0.200151  0.187554 0.0199399
2.201	0.617665 0.124532  0.14959	 0.196826  0.187349 0.0177364
2.202	0.617865 0.124723 0.149618	  0.20303  0.190742 0.0263136
2.203	0.618065 0.124908 0.149642	 0.204072  0.190619 0.0305008
2.204	0.618263 0.125097 0.149661	 0.199755  0.190294 0.0243913
2.205	0.618456 0.125283 0.149675	0.200681  0.18965 0.025859
2.208	0.619026 0.125842  0.14969	0.193979 0.189703 0.017073
2.209	0.619206  0.12602 0.149672	  0.186587   0.184894 0.00036466
2.21	0.619386 0.126201 0.149657	   0.185887    0.182889 -0.00265796
2.211	0.619564 0.126382 0.149638	   0.183788    0.183809 -0.00602589
2.212	0.619749 0.126563 0.149634	   0.184604    0.182588 -0.00314423
2.213	0.619928 0.126734 0.149619	     0.18881     0.168595 -0.000931734
2.214	0.620111 0.126899 0.149607	   0.185932    0.156417 -0.00889561
2.215	 0.62029 0.127048 0.149588	  0.182028   0.160109 -0.0111212
2.216	0.620474 0.127193 0.149589	  0.175796   0.175198 -0.0125074
2.217	0.620657 0.127336 0.149601	    0.17063     0.18718 -0.00836382
2.218	0.620835 0.127479 0.149624	   0.169086      0.1817 -0.00175686
2.219	0.621014 0.127636 0.149661	 0.171414  0.165235 0.0079131
2.22	0.621174 0.127812 0.149682	 0.173947   0.16008 0.0151285
2.221	0.621333  0.12801 0.149703	 0.175195  0.163299 0.0228424
2.222	0.621495 0.128206 0.149716	 0.170143  0.166946 0.0174892
2.223	0.621652 0.128406 0.149718	 0.168355   0.17243 0.0151691
2.224	 0.62182 0.128607 0.149724	 0.168658  0.176776 0.0130268
2.225	0.621994 0.128797 0.149724	  0.168435   0.180517 0.00551672
2.226	0.622169 0.128981 0.149714	    0.170363     0.182623 -0.000928128
2.227	 0.62235 0.129151 0.149686	  0.172805   0.179467 -0.0101249
2.228	0.622534 0.129317 0.149663	 0.178755  0.174337 -0.010895
2.229	0.622719 0.129489  0.14965	  0.182771   0.172582 -0.0102746
2.23	0.622903 0.129653 0.149635	  0.180373   0.170454 -0.0143997
2.231	0.623085 0.129823  0.14962	 0.176736  0.171148 -0.018164
2.232	0.623272 0.129988 0.149618	  0.176373   0.168836 -0.0183256
2.233	 0.62345 0.130163 0.149613	  0.176687   0.169033 -0.0140584
2.234	0.623626 0.130345 0.149617	  0.176421   0.172914 -0.0088829
2.235	0.623796 0.130527 0.149621	   0.172702    0.176067 -0.00568415
2.236	0.623954 0.130716 0.149616	   0.165941    0.181277 -0.00450357
2.237	0.624118 0.130902 0.149621	   0.161229    0.182063 -0.00636347
2.238	 0.62427 0.131084 0.149603	   0.163847    0.183528 -0.00220438
2.239	0.624427 0.131265 0.149589	   0.163574    0.182875 -0.00112249
2.24	 0.62458 0.131431 0.149556	  0.158927    0.17635 -0.0134805
2.241	0.624732 0.131599 0.149524	 0.158586  0.172961 -0.017926
2.242	0.624892 0.131765 0.149497	  0.161599   0.170612 -0.0202256
2.243	0.625058 0.131927 0.149474	  0.165167    0.16632 -0.0182933
2.244	0.625219 0.132089 0.149451	  0.164931   0.167351 -0.0216305
2.245	0.625387 0.132261  0.14944	  0.166498   0.169688 -0.0175282
2.246	0.625545 0.132439 0.149418	  0.167041   0.175334 -0.0135052
2.247	0.625717 0.132625 0.149423	  0.171943   0.181416 -0.0037099
2.248	0.625889 0.132811 0.149434	  0.172149   0.183917 0.00144687
2.249	0.626054    0.133 0.149438	  0.171311   0.187116 0.00344786
2.25	0.626231 0.133191 0.149459	  0.171311   0.187922 0.00802849
2.251	0.626403 0.133379 0.149468	 0.172581  0.188172 0.0100605
2.252	0.626586 0.133557 0.149483	 0.177291  0.185241 0.0129541
2.253	0.626773 0.133738 0.149494	  0.178583   0.182103 0.00955062
2.254	0.626953 0.133914 0.149494	  0.181995   0.177134 0.00874784
2.255	0.627145 0.134096 0.149505	  0.184956   0.178242 0.00729987
2.256	0.627337 0.134275 0.149512	  0.187584   0.178626 0.00720272
2.257	0.627526 0.134459 0.149522	0.192048 0.180564 0.017065
2.258	0.627721 0.134644 0.149538	 0.191591   0.18207 0.0167145
2.259	0.627908 0.134835 0.149548	 0.186408   0.18248 0.0113328
2.26	0.628106  0.13503 0.149574	 0.191095  0.187264 0.0172387
2.261	0.628302 0.135223 0.149597	 0.192337  0.190729 0.0197006
2.262	0.628493 0.135422 0.149627	 0.190177  0.192792 0.0188494
2.263	0.628682 0.135617 0.149642	 0.185746   0.19333 0.0142864
2.264	0.628865 0.135809 0.149654	 0.186193  0.196123 0.0172898
2.265	0.629048 0.135997 0.149662	 0.185505  0.197251 0.0159691
2.266	 0.62923 0.136187 0.149664	  0.182827    0.19347 0.00949902
2.267	0.629398 0.136366 0.149645	   0.173891    0.188847 -0.00273213
2.268	0.629575 0.136547 0.149634	 0.171095  0.186658 -0.010016
2.269	0.629741  0.13673 0.149609	  0.171399   0.187411 -0.0110198
2.27	0.629915 0.136919 0.149594	  0.172787   0.187317 -0.0114378
2.271	 0.63009 0.137108 0.149581	  0.171773   0.187592 -0.0142968
2.272	0.630257 0.137299 0.149562	 0.171595  0.188681 -0.014344
2.273	0.630429 0.137492 0.149558	 0.171595  0.193332 -0.010478
2.274	0.630599 0.137686 0.149555	  0.170753   0.194197 -0.0069312
2.275	0.630769  0.13788 0.149555	   0.172284    0.195133 -0.00320006
2.276	0.630937 0.138074 0.149555	   0.167925    0.195291 -0.00663517
2.277	0.631104 0.138262 0.149554	   0.163501    0.194491 -0.00629875
2.278	0.631271 0.138458 0.149557	   0.168523    0.195303 3.57463e-05
2.279	0.631446 0.138648 0.149563	    0.169306     0.195456 -0.000381565
2.28	0.631614  0.13883 0.149557	  0.172259   0.191376 0.00250741
2.281	0.631789  0.13902 0.149558	   0.171731    0.188978 -0.00215426
2.282	0.631954 0.139218 0.149547	   0.171458    0.189637 -0.00195747
2.283	0.632127  0.13941 0.149546	   0.171473    0.190043 -0.00278527
2.284	0.632304 0.139601 0.149543	   0.169545     0.18784 -0.00745724
2.285	0.632475 0.139796 0.149539	  0.166226   0.186882 -0.0097769
2.286	0.632653 0.139994  0.14955	  0.168951   0.190618 -0.0051433
2.287	0.632824 0.140187 0.149551	     0.17167     0.193525 -0.000489947
2.288	0.633002  0.14039 0.149564	  0.175643   0.197898 0.00578557
2.289	0.633183 0.140585 0.149582	 0.178332  0.199203 0.0117478
2.29	0.633348  0.14078 0.149577	  0.174831   0.197107 0.00750824
2.291	0.633517 0.140981 0.149588	 0.169168  0.194567 0.0026607
2.292	0.633686 0.141172 0.149592	    0.1672   0.192586 0.00235317
2.293	0.633846 0.141364 0.149583	   0.164144    0.194114 -0.00466071
2.294	0.634008 0.141557 0.149573	  0.164247   0.196158 -0.0039942
2.295	0.634155 0.141752 0.149543	   0.161608    0.197007 -0.00823145
2.296	0.634312 0.141953 0.149531	   0.163162    0.200225 -0.00659339
2.297	0.634462 0.142149 0.149502	  0.158112   0.201103 -0.0138824
2.298	0.634611 0.142347 0.149478	  0.157349   0.201086 -0.0166843
2.299	0.634769 0.142546  0.14947	   0.15254   0.202412 -0.0193865
2.3	0.634915 0.142744 0.149447	  0.150027   0.200323 -0.0193642
2.301	0.635071 0.142948 0.149453	   0.153101    0.201682 -0.00807039
2.302	0.635223 0.143144  0.14945	   0.150893    0.199657 -0.00723996
2.303	0.635378 0.143347 0.149452	 0.148858  0.201047 -0.007364
2.304	0.635536 0.143547 0.149465	   0.150696    0.201149 -0.00121791
2.305	0.635691  0.14375 0.149474	   0.151696    0.199269 -0.00162903
2.306	 0.63584 0.143961  0.14948	  0.151626   0.205967 0.00284161
2.307	0.635995 0.144165  0.14948	  0.153273   0.205584 0.00286859
2.308	0.636146 0.144371 0.149471	  0.153446   0.206988 0.00185126
2.309	0.636301 0.144585 0.149474	  0.156907   0.208517 0.00557095
2.31	0.636458 0.144799 0.149476	  0.156328   0.211112 0.00430552
2.311	 0.63661 0.145011 0.149476	  0.156535   0.211325 0.00582238
2.312	0.636769 0.145224 0.149483	  0.155137   0.213646 0.00250273
2.313	0.636926 0.145435 0.149488	   0.150734    0.210832 -0.00169602
2.314	0.637088 0.145658 0.149509	  0.154028   0.212558 0.00314182
2.315	0.637251 0.145876 0.149533	  0.155116    0.21482 0.00747633
2.316	0.637407 0.146096 0.149547	   0.15232   0.216086 0.00764175
2.317	0.637573 0.146318 0.149578	 0.156486  0.218341 0.0150512
2.318	0.637729 0.146541 0.149595	 0.159867   0.21997 0.0211857
2.319	0.637884 0.146769 0.149613	 0.157895  0.222732 0.0188818
2.32	 0.63804 0.146996 0.149629	 0.155625   0.22327 0.0162376
2.321	0.638182  0.14722 0.149621	  0.150306   0.223152 0.00660045
2.322	0.638333 0.147442 0.149627	  0.146592   0.227643 0.00297537
2.323	0.638475 0.147666 0.149618	   0.142821    0.224451 -0.00409692
2.324	0.638611 0.147893 0.149606	  0.137723    0.22567 -0.0129834
2.325	0.638745 0.148116 0.149587	  0.134295     0.2243 -0.0185399
2.326	0.63888 0.14834 0.14957	  0.136745   0.223454 -0.0149534
2.327	0.639017 0.148559 0.149557	  0.138642   0.220976 -0.0111707
2.328	0.639155 0.148781 0.149549	   0.138119    0.221244 -0.00965005
2.329	0.639285 0.149003 0.149537	    0.13716    0.222402 -0.00912931
2.33	0.639422 0.149223 0.149538	   0.137552     0.22552 -0.00580024
2.331	0.639551 0.149445 0.149534	   0.138598    0.227089 0.000787339
2.332	0.639683 0.149667 0.149531	 0.138635  0.224992 0.0018994
2.333	0.639819 0.149887 0.149531	   0.13877   0.222648 0.00233654
2.334	 0.63995 0.150108 0.149528	  0.139495   0.223305 0.00367592
2.335	0.640083 0.150335 0.149533	  0.136962   0.225878 0.00339495
2.336	0.640212 0.150558 0.149527	  0.137463   0.225386 0.00357536
2.337	0.640346 0.150778 0.149524	  0.140321   0.220865 0.00833457
2.338	0.640478 0.151001 0.149513	   0.13939   0.223083 0.00627147
2.339	0.640606 0.151222 0.149498	  0.138224   0.222097 0.00236511
2.34	0.640741 0.151445 0.149495	  0.138148   0.227594 0.00499227
2.341	0.640873 0.151664  0.14949	  0.138524   0.225877 0.00560617
2.342	0.641005  0.15189 0.149493	  0.138873   0.225546 0.00636403
2.343	0.641143 0.152112 0.149499	  0.137492   0.225829 0.00416773
2.344	0.641273 0.152335 0.149501	  0.137789   0.224953 0.00828314
2.345	0.641408 0.152568 0.149515	 0.138934  0.226333 0.0108868
2.346	0.641545 0.152795 0.149529	 0.138087    0.2273 0.0127113
2.347	0.641677 0.153026 0.149538	 0.134618  0.226527 0.0116187
2.348	0.641812 0.153254 0.149551	 0.134944  0.225054 0.0126922
2.349	0.641937 0.153487 0.149553	0.127153 0.228184 0.004803
2.35	0.642064 0.153726 0.149562	  0.128825   0.232628 0.00836161
2.351	0.642194 0.153959 0.149565	   0.12833   0.234787 0.00455628
2.352	0.642312 0.154192 0.149552	  0.128427   0.233897 0.00260172
2.353	0.642436 0.154434 0.149547	    0.126522     0.236889 -0.000945246
2.354	0.642552 0.154674 0.149533	  0.134067   0.237824 0.00823433
2.355	0.642667 0.154925 0.149516	 0.132442   0.24295 0.0086141
2.356	0.642783 0.155172 0.149501	  0.128733   0.245766 0.00461471
2.357	 0.64289 0.155421 0.149472	   0.124557    0.245727 -0.00165813
2.358	0.643003 0.155674 0.149455	  0.121264   0.245528 -0.0057766
2.359	0.643122 0.155928 0.149446	   0.122101    0.249127 -0.00394602
2.36	0.643233 0.156181 0.149432	  0.117975   0.249986 -0.0136252
2.361	0.643352 0.156433 0.149431	  0.116506   0.250397 -0.0128781
2.362	0.643463 0.156686 0.149413	  0.110784   0.250731 -0.0182133
2.363	0.643583 0.156946 0.149414	  0.114278    0.25181 -0.0118489
2.364	0.643706 0.157203  0.14941	   0.116398    0.250991 -0.00887551
2.365	0.643824 0.157466 0.149399	  0.111974   0.251553 -0.0156922
2.366	0.643946 0.157731   0.1494	   0.11201   0.255121 -0.0140135
2.367	0.644066 0.157997 0.149386	   0.118336    0.260998 -0.00905371
2.368	 0.64419 0.158268 0.149383	    0.12333    0.264747 -0.00192027
2.369	0.644322 0.158534 0.149379	   0.126061    0.263894 -0.00427362
2.37	0.644455 0.158802  0.14938	   0.127941    0.262233 -0.00227408
2.371	0.644586 0.159078 0.149382	   0.127975    0.272262 -0.00212276
2.372	0.644724 0.159358 0.149386	  0.133393   0.276405 0.00390529
2.373	0.644862 0.159632 0.149397	 0.138257  0.278408 0.0101867
2.374	0.645006 0.159908 0.149407	  0.138812   0.277082 0.00956206
2.375	0.645153 0.160183 0.149428	0.142834 0.274741  0.01467
2.376	0.645304 0.160467  0.14945	 0.143523  0.279252 0.0174267
2.377	0.645462 0.160752 0.149483	 0.146852  0.282108 0.0196582
2.378	0.645613 0.161032 0.149501	 0.150158  0.283527 0.0237115
2.379	 0.64577 0.161315 0.149524	  0.14901  0.280802 0.0172657
2.38	0.645918   0.1616 0.149535	0.150506 0.280637 0.018321
2.381	0.646073 0.161886 0.149552	 0.154436  0.283221 0.0222862
2.382	0.646227 0.162168 0.149558	 0.154663  0.282868 0.0166393
2.383	0.646372 0.162451 0.149553	 0.153688  0.280975 0.0130177
2.384	0.646521 0.162739 0.149554	  0.148609   0.281995 0.00409277
2.385	0.646661 0.163019 0.149537	  0.151143   0.280983 0.00498211
2.386	0.646807 0.163307 0.149533	  0.151139   0.282059 0.00404918
2.387	0.646957 0.163587 0.149527	   0.150698    0.279643 0.000650226
2.388	0.647096  0.16387 0.149513	   0.148579    0.279904 -0.00168902
2.389	0.647247 0.164149 0.149517	   0.144558    0.283591 -0.00452413
2.39	0.647395 0.164429 0.149521	    0.146744     0.281952 -0.000637018
2.391	0.647541 0.164713 0.149525	  0.148057   0.282494 0.00211943
2.392	0.647688 0.164994 0.149526	   0.145004    0.281771 -0.00166871
2.393	0.647828 0.165277 0.149526	    0.13785      0.2823 -0.00631495
2.394	0.647974 0.165562  0.14953	    0.13973    0.281174 -0.00355113
2.395	0.648116 0.165853 0.149528	  0.139569   0.282654 -0.0048825
2.396	0.648259 0.166137 0.149525	  0.143067   0.284817 0.00206035
2.397	0.648404 0.166421 0.149526	   0.140727    0.282027 -0.00147526
2.398	0.648544 0.166706 0.149523	    0.13437    0.280953 -0.00839872
2.399	0.648688 0.166994 0.149527	   0.137607     0.28009 -0.00522796
2.4	0.648834 0.167278 0.149531	   0.139732    0.280927 -0.00106501
2.401	0.648977 0.167563 0.149536	   0.139557    0.279362 8.91431e-05
2.402	0.649125 0.167843  0.14955	  0.140386   0.279691 0.00288351
2.403	0.649262 0.168128 0.149556	  0.139624   0.278599 0.00313333
2.404	0.649405 0.168417 0.149577	  0.140848   0.280015 0.00864118
2.405	0.649544 0.168702 0.149591	 0.136908  0.281144 0.0043558
2.406	0.649677  0.16898 0.149599	  0.132909   0.278127 0.00248367
2.407	0.649814 0.169258 0.149613	  0.133783   0.277773 0.00630598
2.408	0.649948 0.169534 0.149627	  0.133046   0.275632 0.00684011
2.409	0.650066 0.169811 0.149629	  0.127366   0.276862 0.00301483
2.41	0.650184 0.170079 0.149626	     0.12287     0.273636 -0.000226775
2.411	0.650294  0.17034 0.149609	   0.113966    0.266468 -0.00890031
2.412	0.650403 0.170602 0.149598	   0.11103   0.265611 -0.0126603
2.413	0.650512 0.170857 0.149589	  0.106568   0.264706 -0.0143683
2.414	 0.65061 0.171112 0.149566	  0.102249   0.261984 -0.0190734
2.415	 0.65072 0.171356 0.149571	  0.101505   0.256291 -0.0161627
2.416	0.650819   0.1716 0.149565	  0.103073   0.254431 -0.0110303
2.417	0.650922 0.171843 0.149572	   0.103555    0.250138 -0.00230797
2.418	0.651026 0.172078 0.149585	  0.103813   0.242839 0.00265714
2.419	0.651126 0.172304 0.149596	   0.10076   0.236558 0.00490019
2.42	0.651228 0.172527 0.149609	  0.100778   0.233311 0.00853575
2.421	 0.65133 0.172747 0.149626	 0.103638  0.228293 0.0154171
2.422	0.651425 0.172963 0.149634	 0.101976  0.225811 0.0166017
2.423	0.651521  0.17317 0.149641	 0.0984883   0.218855 0.00970707
2.424	0.651614 0.173373 0.149645	 0.0966049   0.213179 0.00858105
2.425	 0.65171 0.173565 0.149652	 0.0950248   0.208961 0.00639959
2.426	0.651807 0.173754 0.149657	 0.0950873   0.201672 0.00556121
2.427	0.651896 0.173939 0.149652	 0.0945792   0.196567 0.00436521
2.428	0.651994 0.174115 0.149663	 0.0949203    0.18841 0.00398692
2.429	0.652086 0.174285 0.149669	 0.0915328   0.181525 0.00247543
2.43	0.652185 0.174452 0.149694	0.0948147  0.178563 0.0115425
2.431	0.652282 0.174609 0.149712	0.0956468  0.171221 0.0132951
2.432	0.652375 0.174762 0.149733	0.0955035  0.164665 0.0176598
2.433	0.652477 0.174907  0.14977	0.0970433  0.158626 0.0227885
2.434	0.652571 0.175051 0.149799	 0.100503  0.155406 0.0300127
2.435	0.652668 0.175192 0.149835	 0.100083  0.152076 0.0353549
2.436	0.652765 0.175329 0.149869	0.0993966  0.147378 0.0357739
2.437	0.652858 0.175463 0.149895	0.0995436  0.140893 0.0356182
2.438	0.652954 0.175591  0.14993	 0.098551  0.133792 0.0359942
2.439	0.653048 0.175722 0.149961	 0.097812  0.131716 0.0349266
2.44	0.653138 0.175842 0.149989	0.0963079  0.126957 0.0305195
2.441	0.653227  0.17596 0.150012	0.0926558  0.122259 0.0275376
2.442	0.653315 0.176068 0.150039	0.0933212  0.116531 0.0298937
2.443	0.653403 0.176176 0.150074	0.0915352  0.111968  0.029921
2.444	 0.65349 0.176283 0.150109	0.0901058  0.108259 0.0299713
2.445	0.653573 0.176376 0.150137	0.0878927  0.100898 0.0277775
2.446	0.653657 0.176463 0.150171	0.0864501 0.0951397  0.029335
2.447	0.653737 0.176545 0.150206	0.0843268 0.0892921 0.0312312
2.448	0.653818 0.176629 0.150248	0.0846597 0.0859077  0.037265
2.449	0.653898 0.176696 0.150284	0.0825546 0.0780306 0.0353707
2.45	0.653973 0.176758 0.150314	 0.081057 0.0721134 0.0326894
2.451	0.654052 0.176816 0.150352	0.0799022 0.0685123 0.0339135
2.452	0.654122 0.176874 0.150386	0.0785146 0.0640624 0.0361327
2.453	0.654197 0.176918 0.150422	0.0784237 0.0574303 0.0390005
2.454	0.654269 0.176964 0.150461	 0.076614 0.0508471 0.0387118
2.455	0.654339 0.177002 0.150494	0.0742068 0.0446137  0.034494
2.456	0.654406 0.177035 0.150524	0.0727123 0.0389199 0.0323008
2.457	0.654477 0.177065 0.150563	0.0709327  0.036801 0.0343725
2.458	0.654541 0.177086   0.1506	0.0673622 0.0339213 0.0321762
2.459	0.654606 0.177105 0.150639	0.0670355 0.0271434 0.0335654
2.46	0.654671 0.177115 0.150681	0.0675285 0.0228877 0.0389988
2.461	0.654734 0.177118 0.150723	0.0687627 0.0155382 0.0430508
2.462	0.654797 0.177122 0.150772	0.0674278 0.0112512 0.0459621
2.463	0.654855 0.177116 0.150812	0.0641342 0.0042042 0.0438993
2.464	0.654916  0.17711 0.150858	  0.063062 0.00231074  0.0460038
2.465	0.654975 0.177096 0.150902	  0.0613426 -0.00456025   0.0447705
2.466	0.655034 0.177082  0.15095	  0.0608065 -0.00509962   0.0475181
2.467	 0.65509  0.17706 0.150993	  0.0580424 -0.00927582    0.043795
2.468	0.655145 0.177037 0.151037	 0.0561496 -0.0119501  0.0424807
2.469	0.655201 0.177007 0.151083	 0.0548623 -0.0169081  0.0423262
2.47	0.655254 0.176973 0.151128	 0.0555008 -0.0230266  0.0463296
2.471	0.655306 0.176941 0.151175	 0.0545597 -0.0265735  0.0470633
2.472	 0.65536 0.176898 0.151227	 0.0535626 -0.0301993  0.0479517
2.473	0.655412 0.176856  0.15128	 0.0540093 -0.0363931  0.0496157
2.474	0.655462 0.176811  0.15133	 0.0525501 -0.0416028  0.0485158
2.475	0.655511 0.176759  0.15138	0.0520373 -0.046146 0.0480857
2.476	0.655559 0.176703 0.151431	 0.0504552 -0.0479219  0.0484792
2.477	0.655605 0.176643  0.15148	  0.048303 -0.0513186  0.0467258
2.478	0.655649 0.176585 0.151529	 0.0467473 -0.0549231  0.0480228
2.479	0.655693 0.176518 0.151576	 0.0457609 -0.0589794  0.0468409
2.48	0.655736 0.176452 0.151625	 0.0440075 -0.0608744  0.0464376
2.481	0.655777 0.176385 0.151672	 0.0429972 -0.0620511  0.0469848
2.482	0.655818 0.176313 0.151727	 0.0420699 -0.0662736  0.0499214
2.483	 0.65586 0.176236 0.151783	 0.0428919 -0.0672903  0.0529165
2.484	0.655897 0.176163 0.151837	0.0415309 -0.071021 0.0535107
2.485	0.655934 0.176083 0.151897	 0.0402505 -0.0730261  0.0568564
2.486	0.655969 0.176003 0.151955	 0.0377519 -0.0736339  0.0567962
2.487	0.656001 0.175925 0.152017	0.0355599 -0.075073 0.0577705
2.488	0.656032 0.175834 0.152072	 0.0325182 -0.0784643   0.053897
2.489	0.656061 0.175747 0.152132	 0.0312007 -0.0822576  0.0556904
2.49	0.656088 0.175654 0.152191	 0.0301945 -0.0868463  0.0570428
2.491	0.656116 0.175563 0.152257	 0.0294947 -0.0898084  0.0596954
2.492	0.656141 0.175465  0.15232	 0.0275292 -0.0911513  0.0607563
2.493	0.656161 0.175366 0.152378	 0.0261973 -0.0948331  0.0607415
2.494	0.656181 0.175263 0.152438	 0.0251681 -0.0963171  0.0619505
2.495	0.656197 0.175165 0.152499	 0.0230261 -0.0966581  0.0625436
2.496	0.656218 0.175056 0.152566	0.0227014 -0.099998 0.0621923
2.497	0.656232 0.174951 0.152629	 0.019514 -0.100154 0.0625231
2.498	0.656242  0.17484 0.152692	0.0163173  -0.10262 0.0615882
2.499	0.656255 0.174725 0.152759	0.0154338 -0.106289 0.0630072
2.5	0.656264 0.174612 0.152823	0.0136114 -0.108753 0.0648128
