2.324	0.25 0.28 0.65	0.434502 0.126238 0.647787	0.00312506 0.00439338   0.214502
2.325	0.25 0.28 0.65	0.434421 0.126323 0.647802	0.00312897 0.00439631   0.214563
2.326	0.25 0.28 0.65	 0.43434 0.126407 0.647815	0.00313149 0.00439394   0.214624
2.327	0.25 0.28 0.65	0.434257 0.126494  0.64783	0.00313619 0.00439596   0.214671
2.328	0.25 0.28 0.65	0.434179 0.126577 0.647844	0.00313766 0.00439512   0.214734
2.329	0.25 0.28 0.65	0.434095 0.126661 0.647861	0.00314033  0.0043995   0.214795
2.33	0.25 0.28 0.65	0.434013 0.126742 0.647874	 0.0031473 0.00439847   0.214853
2.331	0.25 0.28 0.65	0.433929 0.126831  0.64789	 0.0031507 0.00439967   0.214905
2.332	0.25 0.28 0.65	0.433848 0.126913 0.647902	0.00315583 0.00439539   0.214967
2.333	0.25 0.28 0.65	0.433764 0.126995 0.647921	0.00315375 0.00440188   0.215026
2.334	0.25 0.28 0.65	0.433682  0.12708 0.647937	0.00315739 0.00440852   0.215085
2.335	0.25 0.28 0.65	0.433597 0.127168 0.647956	0.00315984 0.00441599   0.215131
2.336	0.25 0.28 0.65	0.433514 0.127254  0.64797	0.00316256 0.00441567   0.215182
2.337	0.25 0.28 0.65	0.433429 0.127339 0.647985	0.00316882 0.00441872   0.215237
2.338	0.25 0.28 0.65	0.433346 0.127424 0.648001	0.00317107 0.00442237   0.215289
2.339	0.25 0.28 0.65	0.433266 0.127508 0.648013	 0.0031735 0.00442111   0.215343
2.34	0.25 0.28 0.65	0.433182 0.127595 0.648029	0.00317523 0.00442348   0.215394
2.341	0.25 0.28 0.65	0.433098  0.12768 0.648045	0.00317431 0.00442612    0.21545
2.342	0.25 0.28 0.65	0.433014 0.127768 0.648061	0.00317396 0.00443273   0.215494
2.343	0.25 0.28 0.65	 0.43293 0.127854 0.648077	0.00317955 0.00443764   0.215542
2.344	0.25 0.28 0.65	0.432846 0.127941  0.64809	0.00318387 0.00443327   0.215598
2.345	0.25 0.28 0.65	0.432762 0.128027 0.648104	0.00318428 0.00442917   0.215645
2.346	0.25 0.28 0.65	0.432676 0.128116 0.648122	0.00318177 0.00443873   0.215688
2.347	0.25 0.28 0.65	0.432595 0.128205 0.648133	0.00318553 0.00443317   0.215736
2.348	0.25 0.28 0.65	0.432512  0.12829 0.648145	0.00319133 0.00442908   0.215788
2.349	0.25 0.28 0.65	0.432428 0.128377 0.648161	0.00319019 0.00443224   0.215839
2.35	0.25 0.28 0.65	0.432344 0.128463 0.648178	0.00319014 0.00443772   0.215892
2.351	0.25 0.28 0.65	0.432261 0.128549 0.648195	0.00319049 0.00444639   0.215939
2.352	0.25 0.28 0.65	0.432178 0.128637 0.648205	0.00319399 0.00444146   0.215987
2.353	0.25 0.28 0.65	0.432095 0.128721 0.648219	0.00319485 0.00444204   0.216046
2.354	0.25 0.28 0.65	 0.43201 0.128811 0.648233	0.00319844 0.00444172   0.216087
2.355	0.25 0.28 0.65	0.431925   0.1289 0.648247	 0.0032048 0.00444367   0.216134
2.356	0.25 0.28 0.65	0.431841 0.128987 0.648267	0.00320222 0.00445598   0.216183
2.357	0.25 0.28 0.65	0.431757 0.129072 0.648281	0.00320468 0.00445742   0.216236
2.358	0.25 0.28 0.65	0.431674  0.12916 0.648295	0.00320579 0.00446046   0.216282
2.359	0.25 0.28 0.65	0.431589 0.129246 0.648311	0.00321311 0.00446759   0.216336
2.36	0.25 0.28 0.65	0.431504  0.12933 0.648324	0.00321621 0.00446498   0.216391
2.361	0.25 0.28 0.65	0.431419 0.129415  0.64834	  0.003218 0.00446774   0.216445
2.362	0.25 0.28 0.65	0.431334 0.129501 0.648358	0.00321859 0.00447669   0.216499
2.363	0.25 0.28 0.65	 0.43125  0.12959 0.648374	0.00321861 0.00448774   0.216543
2.364	0.25 0.28 0.65	0.431168 0.129677 0.648386	0.00322667 0.00448357   0.216595
2.365	0.25 0.28 0.65	0.431082 0.129765 0.648404	0.0032257 0.0044905  0.216646
2.366	0.25 0.28 0.65	0.430998 0.129848  0.64842	0.00322978 0.00449761     0.2167
2.367	0.25 0.28 0.65	0.430916 0.129934 0.648431	0.00323452  0.0044932   0.216752
2.368	0.25 0.28 0.65	0.430832 0.130021 0.648445	0.00323837 0.00449515   0.216807
2.369	0.25 0.28 0.65	 0.43075 0.130108 0.648457	0.00323922 0.00449109   0.216858
2.37	0.25 0.28 0.65	0.430666 0.130193 0.648474	0.00324193 0.00450012   0.216908
2.371	0.25 0.28 0.65	 0.43058 0.130282 0.648487	0.00324797 0.00450061   0.216953
2.372	0.25 0.28 0.65	0.430498 0.130368 0.648502	0.00325034 0.00450075   0.217008
2.373	0.25 0.28 0.65	0.430417 0.130455 0.648515	0.00325346 0.00449907   0.217053
2.374	0.25 0.28 0.65	0.430332 0.130543 0.648529	0.00325377  0.0044993   0.217105
2.375	0.25 0.28 0.65	0.430251  0.13063 0.648542	0.00325914 0.00449937   0.217151
2.376	0.25 0.28 0.65	0.430167 0.130718 0.648553	0.00326372  0.0044937   0.217197
2.377	0.25 0.28 0.65	0.430084 0.130807 0.648567	  0.003264 0.00449661   0.217247
2.378	0.25 0.28 0.65	0.430004 0.130891  0.64858	0.00326667 0.00449666   0.217299
2.379	0.25 0.28 0.65	0.429921 0.130981 0.648596	0.00326886 0.00450357   0.217341
2.38	0.25 0.28 0.65	 0.42984  0.13107 0.648607	0.00327319  0.0044971   0.217391
2.381	0.25 0.28 0.65	0.429757 0.131155 0.648624	 0.0032712 0.00450617   0.217443
2.382	0.25 0.28 0.65	0.429673 0.131243 0.648636	0.00327412 0.00450592   0.217482
2.383	0.25 0.28 0.65	0.429592 0.131329 0.648648	0.00327911  0.0045032   0.217538
2.384	0.25 0.28 0.65	0.429508 0.131419 0.648663	 0.0032788 0.00450808   0.217583
2.385	0.25 0.28 0.65	0.429423 0.131509 0.648679	0.00328093 0.00451213   0.217621
2.386	0.25 0.28 0.65	0.429339 0.131596 0.648693	0.00327853 0.00451336   0.217674
2.387	0.25 0.28 0.65	0.429256 0.131685 0.648708	0.00327722 0.00451707   0.217718
2.388	0.25 0.28 0.65	0.429174 0.131774 0.648722	0.00327595 0.00451847   0.217761
2.389	0.25 0.28 0.65	0.429092 0.131863 0.648733	  0.003279 0.00451286   0.217808
2.39	0.25 0.28 0.65	0.429008 0.131952 0.648744	0.00328266 0.00450936   0.217851
2.391	0.25 0.28 0.65	0.428923 0.132042  0.64876	0.00328297 0.00451801   0.217889
2.392	0.25 0.28 0.65	 0.42884 0.132132 0.648775	0.00327955 0.00452128   0.217936
2.393	0.25 0.28 0.65	0.428756  0.13222 0.648787	0.00328151 0.00452033   0.217984
2.394	0.25 0.28 0.65	0.428673 0.132309 0.648801	 0.0032779 0.00451965   0.218025
2.395	0.25 0.28 0.65	0.428591 0.132397 0.648814	0.00327434 0.00451764   0.218075
2.396	0.25 0.28 0.65	0.428507 0.132487 0.648828	0.00327134 0.00451654    0.21812
2.397	0.25 0.28 0.65	0.428423 0.132578 0.648842	0.00326521 0.00451486   0.218155
2.398	0.25 0.28 0.65	0.428341 0.132664 0.648853	0.00326634 0.00450937   0.218207
2.399	0.25 0.28 0.65	0.428259 0.132752 0.648867	0.00326483 0.00451413   0.218256
2.4	0.25 0.28 0.65	0.428178 0.132842 0.648877	0.00326305 0.00450483   0.218296
2.401	0.25 0.28 0.65	0.428095 0.132928  0.64889	0.00326147 0.00450516   0.218343
2.402	0.25 0.28 0.65	0.428011 0.133017 0.648905	0.00326012 0.00450238   0.218393
2.403	0.25 0.28 0.65	0.427929 0.133106  0.64892	0.00325795 0.00450743   0.218437
2.404	0.25 0.28 0.65	0.427846 0.133196 0.648933	0.00326019 0.00450957   0.218473
2.405	0.25 0.28 0.65	0.427763 0.133282 0.648947	0.00326384 0.00450848   0.218527
2.406	0.25 0.28 0.65	0.427681 0.133369 0.648959	0.00326637 0.00450336   0.218571
2.407	0.25 0.28 0.65	  0.4276 0.133456 0.648972	0.00326998 0.00450268   0.218622
2.408	0.25 0.28 0.65	0.427517 0.133542 0.648986	0.00327318 0.00450379   0.218672
2.409	0.25 0.28 0.65	0.427433  0.13363 0.649002	0.00327388 0.00450818   0.218713
2.41	0.25 0.28 0.65	 0.42735 0.133714 0.649019	0.00327468 0.00451453   0.218765
2.411	0.25 0.28 0.65	0.427269   0.1338 0.649033	0.00327581 0.00451185   0.218818
2.412	0.25 0.28 0.65	0.427182 0.133888 0.649056	0.00327592 0.00452977   0.218859
2.413	0.25 0.28 0.65	0.427097 0.133977  0.64907	0.00327961 0.00452932   0.218893
2.414	0.25 0.28 0.65	0.427014 0.134064 0.649084	0.00328395 0.00453176   0.218946
2.415	0.25 0.28 0.65	0.426931 0.134148 0.649101	0.00328638 0.00453993   0.218997
2.416	0.25 0.28 0.65	0.426849 0.134236 0.649116	0.00328964 0.00454494   0.219037
2.417	0.25 0.28 0.65	0.426765 0.134322 0.649133	 0.0032897 0.00455083   0.219091
2.418	0.25 0.28 0.65	0.426679 0.134411 0.649152	0.00328916 0.00456061    0.21913
2.419	0.25 0.28 0.65	0.426598 0.134496 0.649168	  0.003291 0.00456992   0.219179
2.42	0.25 0.28 0.65	0.426515 0.134583 0.649184	0.00329524 0.00457429   0.219228
2.421	0.25 0.28 0.65	0.426433 0.134671   0.6492	 0.0032935 0.00457834    0.21927
2.422	0.25 0.28 0.65	0.426349 0.134755 0.649217	0.00329194 0.00458218   0.219319
2.423	0.25 0.28 0.65	0.426265 0.134841 0.649236	0.00329207 0.00459462   0.219366
2.424	0.25 0.28 0.65	0.426182 0.134928 0.649251	0.00329162  0.0045978   0.219413
2.425	0.25 0.28 0.65	0.426098 0.135015 0.649268	0.00329314 0.00460621   0.219455
2.426	0.25 0.28 0.65	0.426015 0.135104 0.649285	0.00329476 0.00461287   0.219505
2.427	0.25 0.28 0.65	0.425935 0.135185 0.649301	0.00329342 0.00461619   0.219564
2.428	0.25 0.28 0.65	0.425849 0.135277 0.649322	0.00329116 0.00463333   0.219592
2.429	0.25 0.28 0.65	0.425769 0.135361 0.649339	0.00329442 0.00464344   0.219648
2.43	0.25 0.28 0.65	0.425686 0.135451 0.649351	0.00330305 0.00464614   0.219686
2.431	0.25 0.28 0.65	0.425605 0.135536 0.649369	0.00330383 0.00465643   0.219733
2.432	0.25 0.28 0.65	0.425522 0.135621 0.649389	0.0033078 0.0046739   0.21978
2.433	0.25 0.28 0.65	0.425438 0.135708 0.649404	0.00331198 0.00467551   0.219826
2.434	0.25 0.28 0.65	0.425356 0.135796 0.649423	 0.0033108 0.00468765   0.219866
2.435	0.25 0.28 0.65	0.425275 0.135882 0.649438	 0.0033121 0.00469153   0.219914
2.436	0.25 0.28 0.65	 0.42519 0.135971  0.64946	0.00330972 0.00470799   0.219957
2.437	0.25 0.28 0.65	0.425109 0.136059 0.649475	0.00331035 0.00471297   0.219996
2.438	0.25 0.28 0.65	0.425024 0.136149 0.649494	0.00331202 0.00472432   0.220039
2.439	0.25 0.28 0.65	0.424941 0.136238 0.649511	0.00331364 0.00473583    0.22008
2.44	0.25 0.28 0.65	0.424857 0.136324 0.649527	0.00331791  0.0047445    0.22012
2.441	0.25 0.28 0.65	0.424775 0.136411 0.649547	0.00331782 0.00476385    0.22017
2.442	0.25 0.28 0.65	0.424691 0.136504 0.649561	0.00332039 0.00476757   0.220203
2.443	0.25 0.28 0.65	0.424607 0.136589 0.649581	0.00331628 0.00477958   0.220247
2.444	0.25 0.28 0.65	0.424524 0.136677 0.649599	 0.0033145 0.00479094   0.220292
2.445	0.25 0.28 0.65	0.424439 0.136767  0.64962	0.00330932  0.0048088   0.220332
2.446	0.25 0.28 0.65	0.424354 0.136856 0.649641	0.00330738 0.00482618   0.220367
2.447	0.25 0.28 0.65	0.424274 0.136941 0.649652	0.0033085 0.0048213  0.220414
2.448	0.25 0.28 0.65	0.424189 0.137029  0.64967	0.00330592 0.00482869   0.220465
2.449	0.25 0.28 0.65	0.424105 0.137117 0.649688	0.00330345 0.00484049   0.220502
2.45	0.25 0.28 0.65	0.424023 0.137206 0.649704	0.00330032 0.00484657   0.220548
2.451	0.25 0.28 0.65	 0.42394 0.137293 0.649719	0.00329979 0.00485196   0.220592
2.452	0.25 0.28 0.65	 0.42386  0.13738 0.649734	 0.0032974 0.00485393   0.220636
2.453	0.25 0.28 0.65	0.423777 0.137468 0.649749	0.00330043 0.00485768    0.22068
2.454	0.25 0.28 0.65	0.423692 0.137557 0.649767	0.00329868 0.00486794   0.220721
2.455	0.25 0.28 0.65	0.423611 0.137643 0.649782	 0.0033001 0.00486997   0.220763
2.456	0.25 0.28 0.65	 0.42353 0.137729 0.649795	0.00330289 0.00487063   0.220816
2.457	0.25 0.28 0.65	0.423448 0.137816 0.649811	 0.0033042 0.00487861   0.220858
2.458	0.25 0.28 0.65	0.423366 0.137905 0.649822	0.00330647 0.00486934   0.220896
2.459	0.25 0.28 0.65	0.423282 0.137992 0.649838	0.00330836 0.00487407   0.220944
2.46	0.25 0.28 0.65	0.423202 0.138079 0.649847	0.00331433 0.00486386   0.220989
2.461	0.25 0.28 0.65	0.423122 0.138167 0.649861	0.00331191 0.00486432   0.221027
2.462	0.25 0.28 0.65	0.423039 0.138257 0.649877	0.00331426 0.00487162   0.221069
2.463	0.25 0.28 0.65	0.422959 0.138345 0.649887	0.00331739 0.00486363   0.221112
2.464	0.25 0.28 0.65	0.422874 0.138432 0.649904	0.00332155 0.00486915   0.221152
2.465	0.25 0.28 0.65	0.422791 0.138521 0.649916	0.00332384 0.00486486   0.221198
2.466	0.25 0.28 0.65	0.422708 0.138609 0.649927	0.00333098 0.00486175   0.221237
2.467	0.25 0.28 0.65	0.422623 0.138699 0.649943	0.00333363 0.00486837   0.221274
2.468	0.25 0.28 0.65	0.422541 0.138788 0.649954	0.00334063 0.00486498   0.221318
2.469	0.25 0.28 0.65	0.422458 0.138878 0.649966	0.00334847 0.00485939   0.221353
2.47	0.25 0.28 0.65	0.422373 0.138966 0.649983	0.00335161 0.00486831   0.221397
2.471	0.25 0.28 0.65	0.422287 0.139058 0.650001	0.00335425  0.0048762   0.221431
2.472	0.25 0.28 0.65	0.422204 0.139145 0.650012	0.00335624 0.00487222   0.221472
2.473	0.25 0.28 0.65	0.422122 0.139234 0.650023	0.00336213 0.00486805   0.221515
2.474	0.25 0.28 0.65	0.422036 0.139321 0.650039	0.00336721 0.00487057   0.221559
2.475	0.25 0.28 0.65	0.421953 0.139411 0.650049	0.00337251 0.00486513   0.221593
2.476	0.25 0.28 0.65	0.421867 0.139503 0.650065	0.00337521 0.00486977   0.221623
2.477	0.25 0.28 0.65	0.421782  0.13959 0.650082	0.00337569 0.00487848   0.221669
2.478	0.25 0.28 0.65	0.421698 0.139683 0.650093	0.00338625 0.00487682     0.2217
2.479	0.25 0.28 0.65	0.421616 0.139772 0.650104	0.00338785 0.00487184   0.221739
2.48	0.25 0.28 0.65	0.421533 0.139861 0.650117	0.00339428 0.00487135   0.221783
2.481	0.25 0.28 0.65	0.421449  0.13995 0.650128	 0.0034023 0.00486951   0.221818
2.482	0.25 0.28 0.65	0.421365  0.14004 0.650142	 0.0034075 0.00487546   0.221857
2.483	0.25 0.28 0.65	0.421279 0.140131 0.650157	0.0034112 0.0048765  0.221893
2.484	0.25 0.28 0.65	0.421194  0.14022 0.650168	0.00341866 0.00487174   0.221925
2.485	0.25 0.28 0.65	 0.42111  0.14031 0.650179	0.00342298 0.00486541   0.221968
2.486	0.25 0.28 0.65	0.421024 0.140401 0.650194	0.00342726 0.00486795   0.222006
2.487	0.25 0.28 0.65	0.420939 0.140491 0.650208	0.00342797 0.00487112   0.222043
2.488	0.25 0.28 0.65	0.420856  0.14058 0.650223	0.00343284 0.00487635    0.22208
2.489	0.25 0.28 0.65	0.420771 0.140669 0.650235	0.00343821 0.00487307   0.222121
2.49	0.25 0.28 0.65	0.420687 0.140759 0.650247	0.00344406 0.00487321   0.222155
2.491	0.25 0.28 0.65	0.420603 0.140849 0.650258	0.00345192 0.00486826   0.222194
2.492	0.25 0.28 0.65	0.420518 0.140937 0.650272	0.00345678 0.00487138   0.222233
2.493	0.25 0.28 0.65	0.420437 0.141025 0.650282	0.00346314 0.00486547   0.222273
2.494	0.25 0.28 0.65	0.420351 0.141117 0.650298	0.00346893 0.00487318   0.222306
2.495	0.25 0.28 0.65	0.420265 0.141206 0.650313	0.00347197 0.00487796   0.222348
2.496	0.25 0.28 0.65	0.420181 0.141294 0.650332	0.00347184 0.00488901   0.222386
2.497	0.25 0.28 0.65	0.420095 0.141381 0.650344	0.00347779 0.00488851   0.222431
2.498	0.25 0.28 0.65	0.420008  0.14147 0.650361	0.00348126 0.00489701   0.222467
2.499	0.25 0.28 0.65	0.419921 0.141561 0.650376	 0.0034881 0.00490538   0.222499
2.5	0.25 0.28 0.65	0.419835  0.14165  0.65039	0.00349147 0.00490774   0.222542
2.501	0.25 0.28 0.65	0.419748 0.141742 0.650406	0.00349823 0.00491452    0.22257
2.502	0.25 0.28 0.65	0.419663 0.141828 0.650421	0.00350293  0.0049178   0.222615
2.503	0.25 0.28 0.65	0.419576 0.141917 0.650438	0.00350656 0.00493049   0.222647
2.504	0.25 0.28 0.65	0.419489 0.142008 0.650457	0.00350651 0.00494662   0.222685
2.505	0.25 0.28 0.65	0.419406 0.142096  0.65047	0.00351477 0.00495349   0.222721
2.506	0.25 0.28 0.65	0.419321 0.142187 0.650484	 0.0035203 0.00495627   0.222761
2.507	0.25 0.28 0.65	0.419234 0.142275 0.650501	0.00352678 0.00496691     0.2228
2.508	0.25 0.28 0.65	0.419146 0.142368 0.650519	0.00352696 0.00497987   0.222824
2.509	0.25 0.28 0.65	0.419059 0.142456 0.650534	0.00352801 0.00498338   0.222869
2.51	0.25 0.28 0.65	0.418973  0.14255 0.650549	0.00352898 0.00499187   0.222895
2.511	0.25 0.28 0.65	0.418886 0.142639 0.650567	0.00352576 0.00500002   0.222931
2.512	0.25 0.28 0.65	  0.4188 0.142727 0.650583	0.00352697 0.00500835   0.222972
2.513	0.25 0.28 0.65	0.418712 0.142821 0.650604	0.00352636 0.00502619   0.222997
2.514	0.25 0.28 0.65	0.418627 0.142911 0.650617	0.00353047 0.00502703    0.22303
2.515	0.25 0.28 0.65	0.418538 0.143003 0.650634	0.00352808 0.00503842   0.223067
2.516	0.25 0.28 0.65	0.418453 0.143096 0.650647	0.00353187 0.00504286   0.223097
2.517	0.25 0.28 0.65	0.418368 0.143186 0.650664	0.00353087 0.00505188    0.22313
2.518	0.25 0.28 0.65	0.418281 0.143278 0.650681	0.00352839  0.0050622   0.223165
2.519	0.25 0.28 0.65	0.418194 0.143369 0.650696	0.00352791 0.00506499   0.223195
2.52	0.25 0.28 0.65	0.418107  0.14346 0.650715	0.00352233 0.00507468   0.223226
2.521	0.25 0.28 0.65	0.418021 0.143552 0.650733	 0.0035201 0.00508715   0.223262
2.522	0.25 0.28 0.65	0.417935 0.143642  0.65075	0.00351636 0.00509522   0.223297
2.523	0.25 0.28 0.65	0.417847 0.143733 0.650767	0.00350974 0.00509856   0.223327
2.524	0.25 0.28 0.65	 0.41776 0.143824 0.650781	0.00351133 0.00510411   0.223363
2.525	0.25 0.28 0.65	0.417673 0.143915 0.650803	0.00350529 0.00512199   0.223396
2.526	0.25 0.28 0.65	0.417585 0.144006 0.650818	0.00350122 0.00512883   0.223425
2.527	0.25 0.28 0.65	0.417501 0.144096 0.650831	0.00349939 0.00512522   0.223466
2.528	0.25 0.28 0.65	0.417412  0.14418 0.650855	0.00349465 0.00514657   0.223511
2.529	0.25 0.28 0.65	0.417324 0.144272 0.650873	0.00348819 0.00515819   0.223538
2.53	0.25 0.28 0.65	0.417238 0.144364 0.650894	0.00348058 0.00517597   0.223577
2.531	0.25 0.28 0.65	0.417148 0.144457 0.650913	0.00347818 0.00519157   0.223604
2.532	0.25 0.28 0.65	0.417064 0.144545  0.65093	0.00347215 0.00519602   0.223641
2.533	0.25 0.28 0.65	0.416979 0.144631 0.650945	0.00347391 0.00520123   0.223689
2.534	0.25 0.28 0.65	 0.41689 0.144722 0.650962	0.00347044 0.00520658   0.223718
2.535	0.25 0.28 0.65	0.416807 0.144808 0.650979	 0.0034669 0.00521444   0.223762
2.536	0.25 0.28 0.65	0.416721 0.144899 0.650994	0.00346641 0.00522089   0.223799
2.537	0.25 0.28 0.65	0.416637 0.144986 0.651012	0.00346315 0.00523061    0.22384
2.538	0.25 0.28 0.65	0.416554 0.145075 0.651027	0.00346267 0.00523354   0.223876
2.539	0.25 0.28 0.65	0.416468 0.145161 0.651046	0.00346133  0.0052434    0.22392
2.54	0.25 0.28 0.65	0.416382 0.145249 0.651064	0.00345805 0.00525216   0.223961
2.541	0.25 0.28 0.65	0.416297 0.145338  0.65108	0.00345484 0.00525893   0.223993
2.542	0.25 0.28 0.65	0.416215 0.145424 0.651095	0.00345102 0.00526325   0.224043
2.543	0.25 0.28 0.65	0.416132 0.145512 0.651106	0.00345217 0.00525654   0.224084
2.544	0.25 0.28 0.65	0.416045 0.145598 0.651127	 0.0034446 0.00526835   0.224121
2.545	0.25 0.28 0.65	0.415961 0.145685 0.651144	0.00344226 0.00527214   0.224168
2.546	0.25 0.28 0.65	0.415877 0.145773 0.651162	0.00343792 0.00527952   0.224204
2.547	0.25 0.28 0.65	0.415796 0.145861 0.651174	0.00343161 0.00527657   0.224247
2.548	0.25 0.28 0.65	0.415712 0.145947 0.651192	0.00342776 0.00527992   0.224291
2.549	0.25 0.28 0.65	0.415628 0.146036 0.651211	0.00342682 0.00529465   0.224326
2.55	0.25 0.28 0.65	0.415544 0.146121 0.651226	0.00342817 0.00529913   0.224372
2.551	0.25 0.28 0.65	0.415459 0.146208 0.651241	0.00343169 0.00530045   0.224412
2.552	0.25 0.28 0.65	0.415375 0.146294 0.651257	0.00342926 0.00530602   0.224454
2.553	0.25 0.28 0.65	0.415291 0.146379 0.651278	0.00342547 0.00532215   0.224496
2.554	0.25 0.28 0.65	0.415206 0.146467 0.651293	0.00342848 0.00532501   0.224541
2.555	0.25 0.28 0.65	0.415122 0.146557 0.651309	0.00342443 0.00533006   0.224573
2.556	0.25 0.28 0.65	0.415036 0.146642 0.651329	0.00342341 0.00534603   0.224612
2.557	0.25 0.28 0.65	0.414954 0.146729 0.651346	 0.0034222 0.00535236   0.224658
2.558	0.25 0.28 0.65	 0.41487 0.146816 0.651362	0.00342666 0.00536173   0.224695
2.559	0.25 0.28 0.65	0.414784 0.146904 0.651376	0.00342974 0.00536275   0.224734
2.56	0.25 0.28 0.65	0.414699 0.146989 0.651396	0.00342816 0.00537943   0.224779
2.561	0.25 0.28 0.65	0.414613 0.147075 0.651416	0.00342809 0.00539213   0.224819
2.562	0.25 0.28 0.65	0.414528  0.14716 0.651436	0.00342787 0.00540777   0.224866
2.563	0.25 0.28 0.65	0.414443 0.147248 0.651453	0.00343371  0.0054169   0.224905
2.564	0.25 0.28 0.65	0.414361 0.147335 0.651465	0.00343777 0.00541425    0.22494
2.565	0.25 0.28 0.65	0.414276 0.147422 0.651484	0.00343897 0.00542794   0.224982
2.566	0.25 0.28 0.65	0.414192 0.147509 0.651501	0.00343564 0.00543231   0.225023
2.567	0.25 0.28 0.65	0.414108 0.147595  0.65152	0.00343377 0.00544638   0.225065
2.568	0.25 0.28 0.65	0.414025 0.147682 0.651535	0.00343701   0.005452   0.225103
2.569	0.25 0.28 0.65	0.413944 0.147766 0.651549	0.00343952 0.00545283   0.225153
2.57	0.25 0.28 0.65	 0.41386  0.14785 0.651566	 0.0034386 0.00546221   0.225195
2.571	0.25 0.28 0.65	0.413777 0.147936  0.65158	0.00343786 0.00546385   0.225238
2.572	0.25 0.28 0.65	0.413693 0.148023 0.651596	 0.0034364 0.00547014   0.225284
2.573	0.25 0.28 0.65	0.413609  0.14811 0.651613	0.00343348 0.00547496    0.22532
2.574	0.25 0.28 0.65	0.413526 0.148197 0.651627	0.00344077 0.00547719   0.225361
2.575	0.25 0.28 0.65	0.413444 0.148281 0.651645	0.00343687  0.0054875   0.225411
2.576	0.25 0.28 0.65	0.413362 0.148365  0.65166	0.00343807 0.00548897   0.225453
2.577	0.25 0.28 0.65	0.413277 0.148454 0.651678	0.00343593 0.00550426   0.225488
2.578	0.25 0.28 0.65	0.413194 0.148538 0.651695	0.00343376 0.00550839   0.225537
2.579	0.25 0.28 0.65	0.413111 0.148622 0.651709	 0.0034381 0.00551353   0.225583
2.58	0.25 0.28 0.65	0.413027 0.148705 0.651724	0.00343943 0.00551963   0.225627
2.581	0.25 0.28 0.65	0.412942 0.148793 0.651743	0.00343971 0.00553159   0.225668
2.582	0.25 0.28 0.65	0.412857  0.14888 0.651758	0.00344091 0.00553479   0.225701
2.583	0.25 0.28 0.65	0.412769 0.148965 0.651778	 0.0034427 0.00554508   0.225747
2.584	0.25 0.28 0.65	0.412685 0.149049 0.651795	0.00344131 0.00555055   0.225795
2.585	0.25 0.28 0.65	0.412599 0.149133 0.651816	0.00343998  0.0055684   0.225834
2.586	0.25 0.28 0.65	0.412515 0.149219 0.651833	0.00344304 0.00557505   0.225878
2.587	0.25 0.28 0.65	 0.41243 0.149308 0.651847	  0.003448 0.00557693   0.225916
2.588	0.25 0.28 0.65	0.412344 0.149391 0.651866	0.00344969 0.00558796   0.225958
2.589	0.25 0.28 0.65	0.412259 0.149477 0.651882	0.00344705 0.00559733   0.226005
2.59	0.25 0.28 0.65	0.412176 0.149562 0.651895	0.00345323 0.00559691   0.226045
2.591	0.25 0.28 0.65	0.412094 0.149646 0.651912	0.00344768 0.00560222    0.22609
2.592	0.25 0.28 0.65	0.412009 0.149733 0.651929	0.00344732 0.00561184   0.226134
2.593	0.25 0.28 0.65	0.411923 0.149818 0.651946	0.0034459  0.005619  0.226171
2.594	0.25 0.28 0.65	0.411838 0.149901 0.651966	0.00344177 0.00563257   0.226222
2.595	0.25 0.28 0.65	0.411752 0.149989 0.651982	0.00344166 0.00563625   0.226256
2.596	0.25 0.28 0.65	0.411668 0.150078 0.651999	0.00344416  0.0056424    0.22629
2.597	0.25 0.28 0.65	0.411583 0.150164 0.652014	0.00344537 0.00564508    0.22633
2.598	0.25 0.28 0.65	0.411497  0.15025  0.65203	0.00344578 0.00565415   0.226375
2.599	0.25 0.28 0.65	0.411414 0.150339 0.652045	0.00344507 0.00566041    0.22641
2.6	0.25 0.28 0.65	0.411329 0.150427 0.652058	0.00345037 0.00565928   0.226442
2.601	0.25 0.28 0.65	0.411244 0.150515 0.652075	0.00345314 0.00567091   0.226484
2.602	0.25 0.28 0.65	 0.41116 0.150601 0.652091	0.00345612 0.00567674   0.226524
2.603	0.25 0.28 0.65	0.411075 0.150687 0.652107	0.00345536 0.00568213   0.226563
2.604	0.25 0.28 0.65	0.410992 0.150774 0.652122	  0.003456 0.00568326   0.226608
2.605	0.25 0.28 0.65	0.410906 0.150865 0.652138	0.00345371 0.00569144   0.226636
2.606	0.25 0.28 0.65	 0.41082 0.150949 0.652157	0.00345171 0.00570182    0.22668
2.607	0.25 0.28 0.65	0.410736 0.151038 0.652172	0.00345074 0.00570141   0.226717
2.608	0.25 0.28 0.65	0.410649 0.151125 0.652186	0.00345527 0.00570392   0.226751
2.609	0.25 0.28 0.65	0.410567 0.151211 0.652199	 0.0034585 0.00570104   0.226791
2.61	0.25 0.28 0.65	0.410479 0.151301 0.652215	0.00346407 0.00570785   0.226827
2.611	0.25 0.28 0.65	0.410393 0.151388 0.652229	0.00346455 0.00571285   0.226864
2.612	0.25 0.28 0.65	0.410308 0.151476 0.652245	 0.0034599 0.00571735   0.226902
2.613	0.25 0.28 0.65	0.410222 0.151565  0.65226	 0.0034616 0.00572025   0.226937
